16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,4,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,2,16,16,16,16,16,16,17,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,4,7,7,4,16,16,16,16,17,17,16,16,16,17,17,4,4,16,16,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,4,16,16,16,16,16,16,16,16,17,0,16,16,16,16,16,16,16,16,16,16,16,16,17,17,2,17,16,16,16,4,4,17,17,0,17,17,17,16,16,0,0,16,16,17,17,16,16,16,17,16,17,17,16,16,16,16,16,16,16,17,4,7,4,17,0,16,16,4,4,0,17,17,17,17,4,7,4,4,17,16,16,16,16,16,16,16,16,16,0,17,17,16,16,16,16,16,17,2,4,4,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16,16,16,2,2,16,16,16,16,16,16,0,17,16,0,16,16,16,16,16,16,16,16,16,16,16,17,4,2,2,2,16,16,4,7,7,4,17,17,18,17,17,16,16,0,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,16,16,16,16,0,17,7,7,4,4,14,4,14,4,0,17,17,17,17,7,7,17,17,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,16,16,16,16,17,2,2,17,4,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,4,17,17,17,16,16,16,4,2,2,17,16,16,0,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,0,17,2,2,2,2,7,7,7,7,5,0,0,4,8,3,17,0,17,17,17,5,8,8,5,0,17,17,5,5,5,5,4,17,17,16,16,16,0,17,7,7,7,0,2,2,14,17,17,17,2,14,17,7,7,7,17,16,16,0,0,0,0,16,0,17,16,17,17,4,6,4,17,17,17,16,16,16,4,7,2,2,17,17,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,17,2,2,17,16,16,16,4,2,7,2,17,16,4,17,16,0,16,0,17,17,17,17,16,16,16,16,16,17,4,2,2,2,2,7,7,7,7,7,8,17,17,10,19,3,17,17,17,17,5,8,19,8,15,5,5,8,8,8,5,5,17,17,0,0,17,17,17,4,2,7,14,17,4,2,2,4,4,2,2,7,7,7,7,7,17,16,16,0,0,0,0,17,17,17,17,17,11,11,11,4,4,17,7,4,16,16,7,7,7,7,17,17,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,2,2,4,17,17,0,17,7,7,2,4,17,2,17,0,16,17,17,0,17,2,4,17,16,16,17,0,0,0,17,2,2,2,2,7,7,7,7,5,5,8,19,19,19,10,8,4,17,18,8,10,19,19,10,19,19,19,8,5,5,5,17,17,17,17,2,2,2,2,2,2,17,17,17,2,2,2,2,2,7,7,7,7,7,4,16,16,16,17,17,17,0,17,11,11,11,4,11,11,11,4,17,4,7,7,7,7,7,7,7,2,17,17,16,16,16,16
16,16,16,16,16,17,17,16,16,16,0,0,17,17,4,4,7,7,7,7,17,16,16,16,16,0,17,17,17,17,2,2,17,17,0,0,17,17,17,17,17,2,2,2,7,7,7,7,7,7,5,5,3,19,19,10,10,5,5,8,10,10,10,19,3,3,3,10,8,11,5,5,17,4,4,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,4,17,16,16,16,17,4,4,17,4,11,11,11,11,11,11,11,11,4,4,4,7,7,7,7,7,17,17,17,16,16,16,16,16
16,16,16,16,16,4,7,17,16,16,16,17,0,17,17,17,7,7,7,17,0,16,16,16,17,17,17,2,2,2,2,2,2,17,0,0,4,7,7,18,2,2,2,2,2,2,2,7,7,7,7,8,3,19,19,19,3,3,19,19,19,19,19,3,3,3,19,10,8,5,5,18,4,8,8,8,8,5,5,2,2,8,8,5,2,2,2,2,2,2,2,4,4,4,17,0,16,0,16,17,4,11,11,11,11,11,11,11,11,11,11,11,17,5,4,7,7,7,7,14,17,16,16,16,16,16,16,16
16,16,16,16,16,17,7,7,17,16,4,2,2,4,4,4,18,7,7,17,16,16,17,17,17,18,14,2,2,2,17,17,17,4,17,17,7,7,7,2,2,2,2,2,5,2,2,2,7,2,5,19,3,3,3,19,3,3,19,19,19,3,3,3,3,19,8,19,8,8,5,5,8,8,8,5,5,5,5,5,8,8,11,11,5,2,2,2,2,4,4,17,4,4,0,16,0,0,0,0,4,11,11,11,11,11,11,11,11,11,11,11,11,11,4,2,7,7,7,7,17,16,16,16,16,16,16,16
16,16,16,16,16,17,7,7,7,4,7,2,17,17,17,4,2,2,4,17,17,0,17,4,2,2,2,2,2,2,17,0,17,7,7,7,7,7,7,2,2,2,2,5,8,5,5,2,2,2,8,3,3,3,3,10,19,10,10,19,3,3,3,3,19,10,19,10,19,19,11,5,8,8,8,5,5,9,9,1,5,5,5,5,14,2,2,4,4,4,17,17,4,4,17,16,0,17,17,0,4,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,7,7,7,7,17,17,16,16,16,16,16,16
16,16,16,16,16,17,7,7,7,7,7,17,17,0,17,4,2,2,2,2,17,17,4,2,2,2,2,2,2,17,17,18,4,7,7,7,7,7,2,2,2,5,8,8,8,11,5,5,8,8,10,3,3,19,19,8,8,8,8,10,3,3,3,3,19,10,19,19,8,15,8,5,5,8,9,5,5,5,9,9,9,9,9,18,14,4,4,17,0,17,17,17,11,11,17,16,17,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,2,7,7,7,7,17,17,17,17,16,16,16,16
16,16,16,16,16,17,7,7,7,7,17,16,16,16,0,17,4,2,2,4,17,18,2,2,2,2,2,2,2,18,4,7,7,7,7,7,7,2,2,2,5,5,5,8,19,8,5,8,8,19,3,3,3,3,19,10,10,19,19,3,3,3,3,19,19,19,10,19,8,5,8,8,5,9,9,9,9,9,9,1,9,9,18,14,14,4,4,0,4,0,0,4,11,11,17,0,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,7,7,7,2,2,18,17,16,16,16,16
16,16,16,16,16,16,16,17,17,17,16,16,16,16,16,0,0,17,17,17,17,2,2,2,2,2,4,4,4,4,7,7,7,7,7,7,7,2,2,2,5,5,5,8,19,19,19,19,19,3,3,3,3,3,19,19,10,10,3,3,3,3,3,19,10,19,19,10,8,9,9,9,5,9,9,1,1,9,9,9,9,9,9,14,4,17,16,16,4,4,4,13,11,4,4,11,4,11,11,11,11,11,11,11,11,11,11,11,9,11,11,11,11,11,2,2,2,2,2,2,2,2,17,17,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,4,2,2,2,2,2,2,4,17,17,7,7,7,7,7,7,7,7,2,2,2,2,5,5,8,3,19,10,19,3,3,3,3,3,19,19,19,19,10,3,3,3,3,19,19,19,19,19,19,8,5,9,9,9,18,4,5,1,1,4,4,1,1,9,14,14,4,16,0,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,2,2,2,4,17,17,17,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,4,2,2,2,2,2,2,2,2,2,4,7,7,7,7,7,7,7,2,2,2,1,1,5,19,10,19,19,3,3,3,3,3,3,19,19,19,10,19,3,3,3,19,8,8,19,19,19,19,8,8,5,5,9,5,4,17,4,5,17,0,4,4,1,9,14,4,16,16,0,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,2,2,2,2,4,17,17,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,4,18,2,2,2,2,2,2,2,2,7,7,7,7,7,7,2,2,5,2,2,2,1,5,8,8,8,10,3,3,3,3,3,10,19,8,10,10,3,3,3,3,8,1,9,5,8,8,8,19,19,11,9,5,4,4,0,4,4,4,4,0,0,4,1,5,4,16,0,0,17,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,2,2,2,2,2,2,2,2,4,17,17,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,0,17,17,2,2,2,2,2,2,2,2,7,7,7,7,2,8,8,8,5,2,2,9,1,9,5,8,3,3,3,3,19,19,8,10,10,10,3,3,3,3,19,9,9,1,9,9,5,9,8,11,9,9,1,7,4,4,4,4,2,2,4,0,17,4,17,17,16,0,0,4,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,11,11,2,2,2,11,11,2,2,2,17,17,17,16,16,16,16,16,16
16,16,16,16,16,16,16,16,0,17,4,17,17,17,16,16,16,16,16,0,17,4,2,2,14,2,2,2,7,7,7,7,2,8,8,5,11,5,2,2,2,1,1,5,8,3,3,3,3,19,19,10,10,10,19,3,3,3,3,8,9,9,9,9,9,9,1,9,5,5,7,7,7,7,18,18,2,2,2,4,0,16,16,16,16,16,16,17,17,4,6,6,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,2,2,4,17,17,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,17,14,1,1,14,17,16,16,16,16,16,0,17,17,2,2,5,5,2,2,7,7,7,5,5,8,8,5,5,2,2,2,2,2,8,8,3,3,3,3,8,8,8,8,10,10,8,19,3,3,19,5,9,9,9,1,1,9,1,1,5,5,7,7,7,7,7,7,2,2,2,2,4,4,16,16,16,16,16,4,0,4,4,6,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,11,11,11,11,11,2,18,4,4,17,17,16,16,16,16,16
16,16,16,16,16,16,16,17,14,1,17,0,17,17,16,16,17,17,17,0,0,17,18,2,2,18,1,5,14,2,2,2,5,5,5,5,5,14,5,2,2,8,8,3,3,3,5,5,5,5,5,8,8,8,5,8,8,3,8,5,9,1,18,4,18,18,1,1,9,5,7,7,7,7,7,2,2,2,2,2,4,17,16,16,16,4,0,4,0,4,6,11,11,11,11,11,11,11,11,11,11,11,11,11,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,17,17,16,16,16,16,16
16,16,16,16,16,16,16,4,14,14,0,16,16,16,16,16,17,17,2,4,17,17,17,2,2,1,1,9,1,2,2,1,1,1,9,5,5,8,8,3,8,10,19,3,11,11,5,9,9,9,9,1,9,9,9,1,5,8,5,9,9,1,18,4,4,4,1,1,9,5,7,7,7,7,2,2,2,2,2,2,4,4,4,0,4,14,4,4,14,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,2,17,17,17,16,16,16,16
16,16,16,16,16,16,16,0,0,0,16,16,16,16,16,16,16,17,14,2,2,17,4,4,2,18,9,9,1,9,9,9,9,1,9,9,5,8,10,19,19,19,3,3,11,11,5,9,9,1,1,9,9,1,9,1,9,9,5,9,9,18,4,0,17,17,18,1,9,7,7,7,7,7,2,2,2,2,2,2,2,2,4,4,4,14,2,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,2,11,2,17,17,17,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,16,16,16,17,17,2,2,4,4,4,18,1,9,1,9,9,9,9,9,9,9,8,8,19,3,3,3,3,3,3,5,5,9,1,4,1,1,18,18,18,1,1,9,9,9,1,4,17,0,0,17,4,18,14,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,18,14,14,2,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,17,17,17,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,4,4,17,16,16,16,16,17,17,17,4,4,4,6,1,1,9,1,9,9,9,9,9,9,8,8,19,3,3,3,3,3,3,5,9,9,1,4,17,4,4,17,4,4,4,1,1,9,9,4,17,0,16,16,0,4,18,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,4,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,17,17,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,0,17,14,17,17,16,16,0,0,17,0,4,4,4,18,1,1,1,1,9,9,9,9,1,1,8,19,3,3,3,3,3,3,8,8,8,5,9,18,4,7,4,0,0,0,17,17,1,1,9,17,17,0,16,16,16,17,4,7,7,7,7,7,14,2,2,2,2,2,2,2,2,2,2,17,4,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,11,11,11,11,11,11,11,11,11,11,17,17,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,17,2,17,17,4,2,2,17,17,17,17,17,17,17,4,4,4,4,18,1,1,1,9,9,9,9,1,9,1,8,19,3,3,3,19,8,10,19,8,8,5,9,1,14,7,7,4,4,0,0,0,4,18,18,17,17,14,4,16,16,17,18,2,2,2,7,7,7,7,7,7,7,7,7,2,2,2,2,4,17,4,2,2,2,2,2,11,2,2,2,11,9,11,11,11,11,11,2,2,2,11,11,11,11,11,2,2,2,11,11,11,17,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,0,4,7,4,7,7,14,7,7,7,4,17,4,7,7,7,14,18,1,1,9,9,9,9,9,9,1,1,1,8,8,8,3,3,19,10,10,10,8,8,8,5,9,9,7,7,4,17,17,0,17,4,4,17,0,17,17,17,0,0,17,4,2,2,2,14,7,7,7,7,7,7,7,7,2,2,2,2,4,17,0,0,2,2,2,2,2,2,11,11,11,2,2,9,11,11,11,2,2,2,2,2,11,11,11,2,2,2,18,17,17,0,16,16,16,16,16,16,16,16,16
